timestamp_1,timestamp_2,timestamp_3,TA_1_1_1,RH_1_1_1,PA_1_1_1,WD_1_1_1,P_1_1_1,SWin_1_1_1,SWout_1_1_1,LWin_1_1_1,LWout_1_1_1,SWdif_1_
yyyy-mm-dd,HH,MM,C,%,kPa,degrees,mm,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2
2024-12-12,19,00,3.55 ,91.35 ,103.12 ,79 ,0.00 ,0.00 ,0.00 ,328.81 ,330.97 ,0.00 
2024-12-12,19,10,3.59 ,92.65 ,103.12 ,73 ,0.00 ,0.00 ,0.00 ,328.68 ,331.04 ,0.00 
2024-12-12,19,20,3.56 ,92.11 ,103.12 ,87 ,0.00 ,0.00 ,0.00 ,328.82 ,331.41 ,0.00 
2024-12-12,19,30,3.58 ,92.20 ,103.12 ,72 ,0.00 ,0.00 ,0.00 ,328.61 ,331.11 ,0.00 
2024-12-12,19,40,3.59 ,92.47 ,103.11 ,69 ,0.00 ,0.00 ,0.00 ,328.93 ,331.11 ,0.00 
2024-12-12,19,50,3.58 ,93.79 ,103.11 ,59 ,0.00 ,0.00 ,0.00 ,329.12 ,331.73 ,0.00 
2024-12-12,20,00,3.56 ,94.23 ,103.11 ,57 ,0.00 ,0.00 ,0.00 ,328.84 ,331.39 ,0.00 
2024-12-12,20,10,3.50 ,94.57 ,103.11 ,57 ,0.00 ,0.00 ,0.00 ,329.10 ,331.40 ,0.00 
2024-12-12,20,20,3.48 ,94.28 ,103.11 ,57 ,0.00 ,0.00 ,0.00 ,329.38 ,331.57 ,0.00 
2024-12-12,20,30,3.47 ,93.91 ,103.10 ,57 ,0.00 ,0.00 ,0.00 ,329.15 ,331.49 ,0.00 
2024-12-12,20,40,3.45 ,93.31 ,103.10 ,57 ,0.00 ,0.00 ,0.00 ,328.88 ,331.25 ,0.00 
2024-12-12,20,50,3.49 ,92.92 ,103.10 ,58 ,0.00 ,0.00 ,0.00 ,328.95 ,331.18 ,0.00 
2024-12-12,21,00,3.51 ,93.27 ,103.10 ,59 ,0.00 ,0.00 ,0.00 ,328.68 ,330.90 ,0.00 
2024-12-12,21,10,3.49 ,93.44 ,103.09 ,64 ,0.00 ,0.00 ,0.00 ,328.88 ,330.81 ,0.00 
2024-12-12,21,20,3.46 ,93.25 ,103.09 ,62 ,0.00 ,0.00 ,0.00 ,329.04 ,331.11 ,0.00 
2024-12-12,21,30,3.47 ,93.11 ,103.09 ,68 ,0.00 ,0.00 ,0.00 ,329.10 ,331.03 ,0.00 
2024-12-12,21,40,3.46 ,92.73 ,103.09 ,68 ,0.00 ,0.00 ,0.00 ,328.57 ,330.77 ,0.00 
2024-12-12,21,50,3.43 ,92.49 ,103.09 ,80 ,0.00 ,0.00 ,0.00 ,328.36 ,330.87 ,0.01 
2024-12-12,22,00,3.41 ,91.18 ,103.09 ,84 ,0.00 ,0.00 ,0.00 ,327.50 ,330.70 ,0.10 
2024-12-12,22,10,3.44 ,89.81 ,103.08 ,84 ,0.00 ,0.00 ,0.00 ,326.81 ,330.18 ,0.29 
2024-12-12,22,20,3.45 ,90.10 ,103.07 ,86 ,0.00 ,0.00 ,0.00 ,326.10 ,330.04 ,0.29 
2024-12-12,22,30,3.46 ,91.14 ,103.08 ,99 ,0.00 ,0.00 ,0.00 ,325.90 ,330.33 ,0.14 
2024-12-12,22,40,3.42 ,90.39 ,103.08 ,108 ,0.00 ,0.00 ,0.00 ,324.67 ,329.86 ,0.09 
2024-12-12,22,50,3.39 ,90.05 ,103.08 ,110 ,0.00 ,0.00 ,0.00 ,324.91 ,330.01 ,0.22 
2024-12-12,23,00,3.33 ,89.31 ,103.08 ,114 ,0.00 ,0.00 ,0.00 ,324.35 ,329.57 ,0.29 
2024-12-12,23,10,3.34 ,89.08 ,103.09 ,84 ,0.00 ,0.00 ,0.00 ,324.85 ,329.46 ,0.29 
2024-12-12,23,20,3.38 ,89.99 ,103.08 ,93 ,0.00 ,0.00 ,0.00 ,324.95 ,329.72 ,0.09 
2024-12-12,23,30,3.38 ,90.89 ,103.08 ,98 ,0.00 ,0.00 ,0.00 ,325.15 ,329.92 ,0.00 
2024-12-12,23,40,3.34 ,91.11 ,103.08 ,105 ,0.00 ,0.00 ,0.00 ,324.57 ,330.00 ,0.00 
2024-12-12,23,50,3.28 ,89.53 ,103.07 ,100 ,0.00 ,0.00 ,0.00 ,324.21 ,329.50 ,0.25 
2024-12-13,00,00,3.28 ,89.97 ,103.06 ,98 ,0.00 ,0.00 ,0.00 ,324.60 ,329.82 ,0.01 
2024-12-13,00,10,3.27 ,90.05 ,103.05 ,102 ,0.00 ,0.00 ,0.00 ,324.36 ,329.34 ,0.06 
2024-12-13,00,20,3.31 ,90.71 ,103.05 ,117 ,0.00 ,0.00 ,0.00 ,324.61 ,329.61 ,0.00 
2024-12-13,00,30,3.27 ,90.44 ,103.04 ,123 ,0.00 ,0.00 ,0.00 ,324.42 ,329.75 ,0.02 
2024-12-13,00,40,3.21 ,90.09 ,103.03 ,124 ,0.00 ,0.00 ,0.00 ,323.83 ,329.29 ,0.00 
2024-12-13,00,50,3.17 ,90.03 ,103.03 ,127 ,0.00 ,0.00 ,0.00 ,323.52 ,329.08 ,0.04 
2024-12-13,01,00,3.08 ,89.24 ,103.03 ,121 ,0.00 ,0.00 ,0.00 ,323.16 ,328.47 ,0.09 
2024-12-13,01,10,3.08 ,89.65 ,103.02 ,101 ,0.00 ,0.00 ,0.00 ,323.18 ,328.41 ,0.05 
2024-12-13,01,20,3.06 ,90.50 ,103.01 ,99 ,0.00 ,0.00 ,0.00 ,323.25 ,328.30 ,0.01 
2024-12-13,01,30,3.03 ,90.76 ,103.00 ,105 ,0.00 ,0.00 ,0.00 ,323.80 ,328.55 ,0.00 
2024-12-13,01,40,3.02 ,91.38 ,103.00 ,102 ,0.00 ,0.00 ,0.00 ,324.10 ,328.83 ,0.00 
2024-12-13,01,50,3.01 ,92.40 ,103.01 ,110 ,0.00 ,0.00 ,0.00 ,324.17 ,328.60 ,0.00 
2024-12-13,02,00,2.93 ,93.04 ,103.00 ,123 ,0.00 ,0.00 ,0.00 ,324.14 ,328.53 ,0.00 
2024-12-13,02,10,2.89 ,93.93 ,103.00 ,123 ,0.00 ,0.00 ,0.00 ,324.50 ,328.70 ,0.00 
2024-12-13,02,20,2.74 ,93.50 ,103.00 ,91 ,0.00 ,0.00 ,0.00 ,323.71 ,328.22 ,0.00 
2024-12-13,02,30,2.67 ,94.60 ,103.00 ,92 ,0.00 ,0.00 ,0.00 ,323.64 ,327.78 ,0.00 
2024-12-13,02,40,2.65 ,94.72 ,103.00 ,77 ,0.00 ,0.00 ,0.00 ,323.77 ,327.74 ,0.00 
2024-12-13,02,50,2.65 ,95.46 ,102.99 ,87 ,0.00 ,0.00 ,0.00 ,323.90 ,327.84 ,0.00 
2024-12-13,03,00,2.62 ,95.33 ,102.98 ,83 ,0.00 ,0.00 ,0.00 ,323.98 ,327.93 ,0.00 
2024-12-13,03,10,2.59 ,96.15 ,102.98 ,99 ,0.00 ,0.00 ,0.00 ,324.09 ,327.77 ,0.00 
2024-12-13,03,20,2.58 ,95.63 ,102.97 ,117 ,0.00 ,0.00 ,0.00 ,324.19 ,328.20 ,0.00 
2024-12-13,03,30,2.58 ,95.41 ,102.97 ,103 ,0.00 ,0.00 ,0.00 ,324.18 ,328.05 ,0.00 
2024-12-13,03,40,2.53 ,95.75 ,102.97 ,101 ,0.00 ,0.00 ,0.00 ,323.96 ,327.96 ,0.00 
2024-12-13,03,50,2.38 ,94.87 ,102.96 ,110 ,0.00 ,0.00 ,0.00 ,322.86 ,327.14 ,0.00 
2024-12-13,04,00,2.31 ,94.54 ,102.95 ,123 ,0.00 ,0.00 ,0.00 ,322.39 ,326.53 ,0.00 
2024-12-13,04,10,2.34 ,94.96 ,102.94 ,123 ,0.00 ,0.00 ,0.00 ,322.64 ,326.80 ,0.00 
2024-12-13,04,20,2.37 ,95.73 ,102.93 ,113 ,0.00 ,0.00 ,0.00 ,322.70 ,326.90 ,0.00 
2024-12-13,04,30,2.40 ,96.07 ,102.93 ,98 ,0.00 ,0.00 ,0.00 ,323.23 ,327.21 ,0.00 
2024-12-13,04,40,2.37 ,96.31 ,102.92 ,110 ,0.00 ,0.00 ,0.00 ,323.10 ,327.19 ,0.00 
2024-12-13,04,50,2.33 ,95.07 ,102.92 ,118 ,0.00 ,0.00 ,0.00 ,322.61 ,327.04 ,0.00 
2024-12-13,05,00,2.36 ,94.88 ,102.91 ,117 ,0.00 ,0.00 ,0.00 ,322.50 ,326.73 ,0.00 
2024-12-13,05,10,2.37 ,94.56 ,102.91 ,116 ,0.00 ,0.00 ,0.00 ,322.20 ,326.55 ,0.00 
2024-12-13,05,20,2.33 ,94.47 ,102.92 ,96 ,0.00 ,0.00 ,0.00 ,322.14 ,326.22 ,0.00 
2024-12-13,05,30,2.32 ,94.31 ,102.91 ,111 ,0.00 ,0.00 ,0.00 ,321.43 ,326.38 ,0.00 
2024-12-13,05,40,2.35 ,93.79 ,102.90 ,111 ,0.00 ,0.00 ,0.00 ,321.41 ,326.46 ,0.00 
2024-12-13,05,50,2.22 ,92.90 ,102.89 ,121 ,0.00 ,0.00 ,0.00 ,320.63 ,325.91 ,0.00 
2024-12-13,06,00,2.12 ,91.21 ,102.89 ,111 ,0.00 ,0.00 ,0.00 ,319.41 ,325.13 ,0.00 
2024-12-13,06,10,2.15 ,91.84 ,102.89 ,112 ,0.00 ,0.00 ,0.00 ,319.84 ,325.01 ,0.00 
2024-12-13,06,20,2.13 ,91.79 ,102.89 ,122 ,0.00 ,0.00 ,0.00 ,319.72 ,324.75 ,0.00 
2024-12-13,06,30,2.08 ,91.98 ,102.88 ,117 ,0.00 ,0.00 ,0.00 ,319.04 ,324.11 ,0.00 
2024-12-13,06,40,2.02 ,92.34 ,102.89 ,105 ,0.00 ,0.00 ,0.00 ,319.38 ,324.55 ,0.00 
2024-12-13,06,50,1.96 ,93.11 ,102.90 ,97 ,0.00 ,0.00 ,0.00 ,319.48 ,324.47 ,0.00 
2024-12-13,07,00,1.95 ,93.42 ,102.89 ,114 ,0.00 ,0.00 ,0.00 ,319.38 ,324.47 ,0.00 
2024-12-13,07,10,1.84 ,91.66 ,102.90 ,129 ,0.00 ,0.00 ,0.00 ,318.26 ,324.10 ,0.00 
2024-12-13,07,20,1.85 ,90.57 ,102.90 ,102 ,0.00 ,0.00 ,0.00 ,318.13 ,323.82 ,0.09 
2024-12-13,07,30,1.85 ,90.25 ,102.90 ,96 ,0.00 ,0.05 ,0.00 ,317.35 ,323.47 ,0.30 
2024-12-13,07,40,1.88 ,89.87 ,102.90 ,101 ,0.00 ,0.45 ,0.00 ,317.52 ,323.44 ,0.83 
2024-12-13,07,50,1.88 ,89.33 ,102.90 ,102 ,0.00 ,1.17 ,0.00 ,317.55 ,323.55 ,1.58 
2024-12-13,08,00,1.87 ,89.06 ,102.89 ,101 ,0.00 ,2.35 ,0.00 ,317.05 ,323.12 ,2.62 
2024-12-13,08,10,1.84 ,88.05 ,102.89 ,100 ,0.00 ,4.19 ,0.00 ,316.78 ,323.22 ,4.24 
2024-12-13,08,20,1.88 ,88.94 ,102.89 ,114 ,0.00 ,5.87 ,0.00 ,316.77 ,323.12 ,5.91 
2024-12-13,08,30,1.89 ,88.49 ,102.88 ,137 ,0.00 ,8.64 ,0.00 ,316.26 ,323.41 ,8.70 
2024-12-13,08,40,1.81 ,87.65 ,102.88 ,144 ,0.00 ,11.58 ,0.00 ,315.95 ,323.09 ,11.69 
2024-12-13,08,50,1.80 ,87.02 ,102.89 ,136 ,0.00 ,14.57 ,0.00 ,315.84 ,323.32 ,14.69 
2024-12-13,09,00,1.73 ,86.08 ,102.89 ,134 ,0.00 ,19.24 ,0.00 ,315.03 ,322.96 ,19.32 
2024-12-13,09,10,1.73 ,85.65 ,102.90 ,121 ,0.00 ,19.39 ,0.00 ,315.05 ,323.07 ,19.39 
2024-12-13,09,20,1.80 ,85.68 ,102.90 ,118 ,0.00 ,20.19 ,0.00 ,315.56 ,323.68 ,20.12 
2024-12-13,09,30,1.82 ,86.50 ,102.91 ,122 ,0.00 ,20.32 ,0.00 ,315.68 ,323.87 ,20.32 
2024-12-13,09,40,1.82 ,87.80 ,102.91 ,151 ,0.00 ,21.81 ,0.06 ,315.60 ,323.76 ,21.81 
2024-12-13,09,50,1.66 ,87.03 ,102.90 ,155 ,0.00 ,26.64 ,0.99 ,315.04 ,323.56 ,26.69 
2024-12-13,10,00,1.57 ,86.69 ,102.90 ,160 ,0.00 ,29.63 ,1.83 ,314.19 ,322.86 ,29.76 
2024-12-13,10,10,1.48 ,86.31 ,102.89 ,150 ,0.00 ,30.82 ,2.13 ,314.41 ,323.06 ,30.82 
2024-12-13,10,20,1.43 ,86.92 ,102.89 ,161 ,0.00 ,30.83 ,2.26 ,314.23 ,322.75 ,30.85 
2024-12-13,10,30,1.31 ,86.59 ,102.89 ,159 ,0.00 ,34.03 ,3.03 ,313.81 ,322.78 ,34.14 
2024-12-13,10,40,1.24 ,86.45 ,102.89 ,144 ,0.00 ,38.72 ,4.15 ,313.49 ,322.63 ,38.68 
2024-12-13,10,50,1.21 ,86.31 ,102.88 ,135 ,0.00 ,41.62 ,4.76 ,312.68 ,322.54 ,41.64 
2024-12-13,11,00,1.10 ,85.93 ,102.87 ,139 ,0.00 ,42.42 ,4.94 ,312.72 ,322.45 ,42.28 
2024-12-13,11,10,1.15 ,86.35 ,102.85 ,123 ,0.00 ,41.44 ,4.55 ,312.59 ,322.64 ,41.34 
2024-12-13,11,20,1.02 ,86.61 ,102.83 ,139 ,0.00 ,46.21 ,5.93 ,312.41 ,322.24 ,46.23 
2024-12-13,11,30,1.01 ,86.91 ,102.82 ,157 ,0.00 ,46.02 ,6.07 ,311.95 ,321.82 ,46.07 
2024-12-13,11,40,0.90 ,87.25 ,102.80 ,163 ,0.00 ,46.38 ,6.17 ,311.29 ,321.36 ,46.49 
2024-12-13,11,50,0.71 ,86.76 ,102.78 ,137 ,0.00 ,42.75 ,5.25 ,310.89 ,321.16 ,42.54 
2024-12-13,12,00,0.66 ,86.82 ,102.78 ,136 ,0.00 ,34.57 ,3.19 ,310.79 ,320.52 ,34.45 
2024-12-13,12,10,0.63 ,86.82 ,102.78 ,130 ,0.00 ,33.89 ,2.91 ,310.76 ,320.70 ,33.92 
2024-12-13,12,20,0.63 ,87.39 ,102.76 ,137 ,0.00 ,34.51 ,3.00 ,310.73 ,320.12 ,34.46 
2024-12-13,12,30,0.61 ,87.33 ,102.74 ,129 ,0.00 ,32.59 ,2.58 ,310.99 ,320.22 ,32.51 
2024-12-13,12,40,0.67 ,87.46 ,102.73 ,130 ,0.00 ,29.76 ,1.94 ,310.91 ,319.86 ,29.72 
2024-12-13,12,50,0.77 ,88.14 ,102.71 ,131 ,0.00 ,27.43 ,1.42 ,311.70 ,320.35 ,27.31 
2024-12-13,13,00,0.85 ,88.36 ,102.71 ,145 ,0.00 ,23.97 ,0.50 ,312.24 ,320.82 ,23.95 
2024-12-13,13,10,0.92 ,88.78 ,102.69 ,140 ,0.00 ,22.20 ,0.07 ,311.83 ,320.50 ,22.18 
2024-12-13,13,20,0.95 ,89.16 ,102.68 ,154 ,0.00 ,20.70 ,0.01 ,312.40 ,320.86 ,20.66 
